114	4.963398e+000	0.000000e+000	1.000000e+000
115	4.963398e+000	3.149606e+001	3.000000e+000
116	6.106108e+000	0.000000e+000	1.000000e+000
117	6.106108e+000	3.149606e+001	3.000000e+000
118	7.350949e+000	0.000000e+000	1.000000e+000
119	7.350949e+000	3.149606e+001	3.000000e+000
120	8.677096e+000	0.000000e+000	1.000000e+000
121	8.677096e+000	3.149606e+001	3.000000e+000
122	1.006233e+001	0.000000e+000	1.000000e+000
123	1.006233e+001	3.149606e+001	3.000000e+000
124	1.220000e+001	7.622531e-002	3.000000e+000
125	1.148344e+001	0.000000e+000	1.000000e+000
126	1.220000e+001	3.456840e-001	3.000000e+000
127	1.220000e+001	8.478212e-001	3.000000e+000
128	1.220000e+001	1.579082e+000	3.000000e+000
129	1.220000e+001	2.534167e+000	3.000000e+000
130	1.220000e+001	3.706074e+000	3.000000e+000
131	1.220000e+001	5.086150e+000	3.000000e+000
132	1.220000e+001	6.664159e+000	3.000000e+000
133	1.220000e+001	8.428357e+000	3.000000e+000
134	1.220000e+001	1.036558e+001	3.000000e+000
135	1.220000e+001	1.246136e+001	3.000000e+000
136	1.220000e+001	1.470001e+001	3.000000e+000
137	1.220000e+001	1.706475e+001	3.000000e+000
138	1.220000e+001	1.953786e+001	3.000000e+000
139	1.220000e+001	2.210078e+001	3.000000e+000
140	1.220000e+001	2.473428e+001	3.000000e+000
141	1.220000e+001	2.741856e+001	3.000000e+000
142	1.220000e+001	3.013348e+001	3.000000e+000
143	1.148344e+001	3.149606e+001	3.000000e+000
